Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8527.32,1092.5896,12.185613,11.149206,72.97786,15.706192,2.7705784,0.02355118,0.26133534,1.457743,2015.484,6.389135,16.07375,11.632878
8623.038,1122.7728,12.341141,11.350898,72.68859,15.903599,2.7594461,0.02478985,0.27269787,1.479293,2015.5046,6.4281106,15.94904,11.467862
8573.544,1114.743,11.948515,11.332203,73.686745,15.751632,2.8574955,0.02138005,0.25369364,1.5324404,2015.4883,6.4220824,15.944963,11.812723
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8573.041,1118.518,12.097018,11.189826,72.983284,15.90159,2.7399406,0.0226938,0.26629862,1.4822603,2015.4854,6.424594,16.138247,11.549168
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8622.67,1120.7834,12.170476,11.271532,72.84667,15.873202,2.7249556,0.023286093,0.26342672,1.4763243,2015.4937,6.428261,16.079023,11.504698
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
8636.114,1126.882,12.349502,11.371433,72.661026,15.929455,2.7555745,0.024874005,0.2735614,1.4819931,2015.5068,6.4335485,15.943635,11.4488325
