Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
7134.6074,445.51437,11.580241,14.494308,60.429317,23.816843,3.4803216,0.17729461,0.0014824235,0.48391092,2015.0035,4.3796334,23.969133,18.209183
13439.195,89.184845,15.754997,15.178694,58.191586,14.06155,2.6900346,0.015840614,0.54435086,0.62831813,2015.309,8.719714,13.824471,8.67012
3609.2512,2185.8906,9.183418,17.954884,58.30669,23.815924,4.997683,0.17728828,-0.16479453,0.5657064,2015.0671,3.0019293,24.643938,18.290043
10729.965,1462.7875,17.594723,8.2819605,84.9962,8.193948,3.0500653,-0.09040486,0.42355344,1.2252253,2015.9978,7.599198,8.424932,5.7765546
13657.766,219.55637,17.737036,17.115389,67.8994,8.224142,2.2927425,-0.11914572,0.21945433,1.4679328,2016.0062,4.630856,19.9708,10.771551
3717.1907,2204.247,17.828108,5.113336,78.34129,9.591862,4.7169313,0.12754679,-0.12997937,2.4965436,2015.9978,5.6997414,13.035764,4.6503043
13686.959,2066.977,17.867546,18.00628,58.329327,15.467987,5.131265,-0.111620665,0.72369343,0.5649512,2015.995,4.413112,24.650139,13.150408
13261.351,1539.8304,17.564064,17.96907,58.27552,23.697268,5.135867,0.17721389,0.48366588,0.47954643,2015.8032,3.014305,24.501875,18.357695
7914.1743,314.0626,12.234368,13.265856,84.185814,16.99377,0.69542927,0.13142778,0.21880977,0.7519853,2015.7302,3.731259,24.19254,17.872875
13030.234,1241.185,17.713982,17.598644,84.62454,15.288391,3.2363331,0.13496429,0.42312074,2.215707,2016.0066,4.834985,19.052979,6.4213114
5876.4727,84.49393,7.5157137,17.64562,58.447575,23.61772,0.7951949,-0.039717317,0.22503832,0.3509186,2015.0808,6.7416124,12.358586,17.840103
7642.7437,2165.8792,9.553377,8.93668,58.265167,15.934755,2.756066,0.13785654,0.72494763,0.42233473,2015.5875,3.1238172,8.911542,15.568808
3853.3645,416.89554,6.9078727,17.291725,61.985504,8.597415,2.9494498,-0.123568535,0.62850934,0.35204798,2016.006,5.129131,8.452394,15.896429
12413.131,2207.7617,17.313995,11.84444,86.123314,8.095282,3.8134441,-0.12848774,0.58061266,0.3722207,2016.0055,4.9777517,8.544568,5.2968163
10214.33,403.82657,17.913921,7.099979,86.76166,8.087486,0.59559053,0.12594466,-0.011268321,2.5254653,2015.847,9.88921,15.892281,8.678125
13646.958,1999.7072,16.755281,13.779358,78.14602,8.591871,1.6319808,-0.10900751,0.2074706,0.51785666,2015.9882,8.80886,23.18284,9.969753
13167.472,70.07974,12.09521,15.920352,73.12252,8.080905,1.990306,-0.1210141,0.6090674,1.2900518,2016.0065,9.628081,23.70484,5.0007315
9957.946,1972.3253,17.331617,16.385654,83.83054,21.746187,2.8241146,0.17636415,0.039549243,1.3353674,2015.7965,7.834848,23.51862,17.839722
7262.8105,502.2388,12.371158,9.396928,69.53985,8.105607,0.43743935,-0.04727205,0.40720367,2.4285026,2016.0017,3.3722026,16.485296,10.248837
