Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
-1451.8765,209.65742,8.339223,5.445948,80.42577,11.117531,3.6975276,0.0071588177,0.3263317,-0.6041751,2014.6951,2.3755684,18.345184,3.2700455
13863.71,968.69257,18.12986,18.728823,75.83138,12.479433,2.5634484,0.012785763,0.1571374,1.3209474,2015.9862,7.7279716,19.38021,8.365505
4542.149,1008.6537,14.440949,14.8185215,74.5936,17.092531,3.3451824,0.8273605,0.034718726,0.54537356,2015.06,6.759789,15.298495,14.313528
12552.367,2575.7134,20.783459,20.808502,56.356968,16.210876,2.015766,-0.01005763,0.29685196,0.94547147,2015.9325,6.990492,19.563313,15.263735
8367.491,1143.4886,7.5471783,5.191957,70.69372,17.748844,2.0656073,0.04532149,0.10646426,-0.07056691,2015.7247,2.7766755,22.658657,12.476189
6832.4033,1854.1641,16.993444,17.726213,63.561146,21.889406,2.4008863,0.00477832,0.14566159,1.60811,2015.05,8.814012,18.666449,16.062632
13145.006,1206.4939,12.311364,11.366166,72.025024,16.982405,2.4425302,-0.026801752,0.3130926,1.021014,2015.9551,7.157385,13.178544,12.990201
11986.329,770.2327,3.952044,-0.10375315,77.3081,12.359084,0.78505766,0.11356555,0.16366972,2.9402242,2016.2981,1.5596691,5.324541,9.872694
13343.234,2396.3562,17.802351,17.726042,63.561077,18.453691,2.3710248,-0.020037962,0.24768184,1.1167018,2015.9823,7.4528193,19.715864,15.574574
8750.947,779.13184,14.145523,14.113746,81.01005,18.230762,4.188623,0.013236536,0.2759665,2.045226,2015.2307,9.840145,18.017189,12.925631
14598.908,599.11743,10.481982,9.128128,83.16246,13.208526,2.78807,-0.03505756,0.25884995,1.656857,2015.9963,8.641158,16.558777,9.161922
11223.504,767.4563,11.495413,10.9135475,80.556694,17.834486,2.8470867,-0.01185186,0.26011717,2.499425,2015.3743,11.22658,13.024325,13.773057
12774.708,619.1248,6.5682673,4.02721,79.04039,13.3445215,2.2520626,0.035010636,0.27069247,2.938361,2016.0294,5.770395,11.247153,11.24484
2828.038,401.98505,11.8065815,10.607437,90.455925,14.890921,7.551298,-0.012640798,0.5536329,1.0277799,2014.9274,6.069638,15.880221,8.176621
3988.6099,2367.8015,19.897434,20.212992,55.111305,21.58833,2.065718,-0.001042383,0.2749558,1.0382317,2014.9365,7.1483445,13.591916,16.204893
7944.661,1243.4819,16.689508,16.198288,67.65283,17.754011,2.7299,-0.022239076,0.29203406,1.4511325,2015.3223,8.050293,14.275133,13.773057
13224.846,522.7538,6.906869,4.6021543,80.46855,12.69205,2.194778,-0.031686105,0.36227393,2.2223463,2016.0548,5.907453,12.488884,9.279532
9134.547,910.7005,12.891133,13.19679,79.80885,20.299925,4.673285,-0.020519948,0.30046654,2.3203673,2015.1256,11.007572,17.66402,15.902299
13749.768,385.55402,5.177182,3.1152248,87.882515,9.831283,9.160297,0.09037681,0.32349494,2.398706,2015.9877,7.3445406,13.7843275,6.462356
11023.284,1051.9943,4.7109666,2.3249846,75.252266,15.051581,1.6062592,-0.01748799,0.18062367,2.1386082,2016.1498,2.1768723,14.773846,11.215433
4587.6606,873.6884,10.329216,9.243932,73.58972,22.53254,4.096003,0.011043943,0.2888012,1.1601284,2015.1517,4.929239,15.674771,15.190892
6885.433,1642.791,15.553147,15.990908,67.24323,20.73732,2.2793043,0.012475992,0.29360598,1.5223695,2015.1545,8.9692335,6.728137,14.069841
2497.8638,587.6099,13.78461,12.411607,72.34404,11.067715,1.8224839,-0.017408786,0.18601236,0.35681304,2014.8859,5.573399,20.267189,5.4252872
2529.456,1121.7965,9.068142,7.8968797,68.86797,19.905945,2.127905,-0.011527276,0.11060894,0.6068007,2015.0476,3.951412,15.130019,13.227756
12943.304,1590.9354,19.696583,19.573372,66.09806,15.403059,2.3436449,0.0049462933,0.22695234,1.1184454,2015.9376,7.024773,19.662474,12.551534
14997.952,892.70624,6.375122,4.8637953,78.72979,15.671033,3.4910445,-0.000581274,0.4434382,2.876866,2016.2947,5.826334,16.322412,12.65291
5284.8823,426.65973,14.35779,13.344341,83.007195,12.797954,4.9218326,0.003161622,0.38301167,0.7632907,2015.088,6.5803185,16.357744,7.571092
14662.86,977.72144,9.31788,8.202452,79.621124,14.902223,3.0088522,0.0025037525,0.22614022,2.7051406,2015.7799,11.598734,17.436651,12.957382
11360.699,398.7624,9.26792,8.173577,83.751724,14.964178,4.683134,3.8960756e-05,0.51882565,1.6725985,2015.941,4.921568,15.113477,7.2655435
4343.5073,1810.223,23.258783,22.944513,50.14097,10.07838,0.7475349,-0.013895983,0.2310538,0.96650887,2015.0068,6.959125,20.309553,11.633677
15559.9,1129.086,5.9929256,3.3647413,81.247375,11.862178,2.2610981,-0.0399371,0.12358346,2.0416415,2016.0624,9.62113,13.31381,11.074271
11396.238,1322.7737,9.410279,8.0825,74.003296,19.07619,2.5416422,-0.014809018,0.15437783,0.5003554,2015.9838,4.6256275,18.349344,12.829898
3357.8286,705.8081,7.327227,5.8311424,84.53607,13.014537,3.5450544,0.00087526237,0.2908703,2.0597358,2014.9683,5.9626617,11.96442,8.98416
3050.186,1025.8632,8.59419,7.4276037,73.85457,19.000051,3.3646097,0.08460037,0.22792333,1.2025818,2015.034,3.8983462,10.910125,14.706917
7041.283,2472.8718,15.628723,14.510239,58.367355,22.473324,2.1999974,-0.02395592,0.25605032,0.569821,2015.4022,5.601317,16.79545,14.859201
2184.7246,1632.1676,15.796546,16.321255,55.18181,18.902065,1.7792684,-0.01823414,0.18987046,0.05245374,2014.8269,4.8540516,17.246101,15.391582
10764.655,2686.5767,14.277444,13.377651,65.28708,21.059109,2.2908487,-0.0017361923,0.19607604,0.88443434,2015.7338,6.6067085,13.508132,13.105449
3793.8643,1541.7201,8.947046,6.321692,66.57935,24.232325,2.0571578,-0.0067321155,0.12039185,0.963746,2015.2743,2.6158109,20.290928,13.987963
10189.389,1692.6693,13.795181,12.456868,65.74806,22.570953,2.7294333,-0.042534605,0.21035686,0.5298854,2015.7959,5.2022176,22.204712,15.529159
12418.643,210.08223,4.7941556,3.0130053,86.13247,11.065614,5.6919475,0.0024226343,0.6687454,3.0337532,2016.2688,3.333985,13.124859,4.0148177
14965.043,554.2945,8.898414,7.730864,84.18388,12.53048,2.7979734,-0.0068699475,0.28826076,2.1611142,2015.9257,10.110049,17.006989,8.497338
12442.271,1816.2762,20.620956,20.41589,60.07117,16.334663,2.1550047,-0.0010380729,0.30033994,0.98663396,2015.9667,6.725194,19.087807,14.267333
4162.3315,426.78546,10.623815,8.894808,77.486626,15.908173,3.051138,0.007910516,0.28216714,0.64487535,2015.0868,4.932958,19.783392,6.5810637
12003.515,2801.0693,10.40236,9.267871,66.01607,19.031593,2.210888,0.008467652,0.04243729,-0.07054426,2016.0469,4.2292147,20.26647,12.752938
10055.743,429.92365,11.703585,10.493425,83.3238,14.211757,4.1244884,-0.004744852,0.42258275,0.9079802,2015.6594,6.037436,13.74127,8.171071
5503.01,2752.9707,16.861254,16.10917,54.699093,23.610985,2.0784059,-0.0010972044,0.23333706,0.6238761,2015.2269,6.11844,17.88957,15.087472
15676.295,1164.9104,14.462776,14.321403,76.41176,14.662578,2.5348275,-0.012004381,0.17851171,1.7641689,2016.057,9.064066,18.276117,12.680567
10009.092,700.14386,14.663858,14.866389,86.064804,18.330328,6.0511575,0.020767754,0.24461655,2.5330408,2015.2069,11.906275,23.484913,13.786339
5956.9233,2060.0342,18.144733,18.655142,61.13952,22.03717,1.9776121,-0.0036973192,0.30417362,1.4519349,2015.0449,8.335069,10.735998,16.21199
2377.212,671.70197,11.900035,11.103438,70.232574,30.270782,5.2270956,0.017880019,0.3356763,0.905493,2014.9738,4.5360775,23.103031,17.31766
3837.891,575.82837,13.167767,11.935331,73.98513,12.270316,2.0747688,-0.016748482,0.21035646,0.50545335,2015.0099,5.839408,18.767023,6.0357776
13196.569,2692.2312,17.411882,17.029228,63.57167,19.874573,2.1931083,-0.014814569,0.2001699,1.3293701,2015.9207,8.358136,18.65095,14.834199
10527.533,729.822,13.721518,13.613319,76.56307,12.314854,2.1837685,-0.0044636894,0.20234902,1.1769468,2015.6256,7.4380727,15.84266,6.900779
7525.654,487.87976,10.060293,8.882812,80.93872,14.071367,2.5151818,0.0025391856,0.31579998,1.312128,2015.337,6.9208827,12.944247,7.8855495
12042.188,2208.572,8.508614,7.49688,69.53786,19.299519,2.1426582,0.115044646,0.08247169,1.0828665,2016.0148,4.273674,13.688733,13.478285
9542.423,2353.768,19.529097,18.913893,51.936108,17.973816,1.7251078,-0.03253364,0.20375697,0.5262226,2015.645,5.907005,25.004463,16.773777
14811.815,1861.0731,19.149548,18.68386,62.992264,16.724358,1.9852686,-0.020831337,0.27070338,1.3809613,2016.122,7.969143,13.272739,13.102281
12842.484,1797.2551,9.540311,8.933812,73.77258,18.591557,2.747873,-0.0026379323,0.06412742,1.1222335,2015.9645,6.374513,20.951712,13.947515
4633.8667,2181.4746,21.03412,20.802279,48.871387,15.085591,1.3469652,0.01576107,0.29404286,0.87447757,2015.0067,6.689776,19.571875,15.408843
12461.899,1829.2356,14.633733,13.693342,68.588554,19.137804,2.7617373,-0.012232365,0.15791461,0.826401,2015.9506,6.4681244,21.45886,14.064749
6133.343,2054.135,14.53317,14.461137,64.50069,18.540483,2.1968737,0.12655239,0.19641705,1.3170555,2015.0889,7.782419,10.2832575,13.586697
16193.401,2379.5435,19.124846,18.680153,65.910225,17.761852,2.241338,0.02586515,0.1169829,2.2261498,2016.0908,9.977514,14.378328,14.16428
5025.869,2535.9897,19.17181,18.82209,52.19351,19.975397,1.8977435,-0.0054725166,0.2100371,0.8619282,2015.0673,6.663562,20.68026,15.945843
10374.713,978.6269,9.175537,6.7759185,74.15981,17.857887,1.5998877,0.43443,0.15521935,1.9491729,2015.9573,3.6271715,6.2444906,14.569929
12492.662,511.32703,12.59934,11.784205,80.769554,15.752273,3.2428765,0.0019314194,0.31171638,1.2656078,2015.8414,7.167189,17.053879,8.719478
9584.101,1910.6606,19.978682,19.75902,60.590782,16.104082,2.1180623,-0.0022834747,0.2437756,1.4101368,2015.5151,7.5118194,17.046024,13.892792
13559.373,3235.9688,17.321247,17.112215,61.401752,18.240942,2.2644818,-0.036973827,0.17473598,0.83156997,2016.0005,7.3065367,23.129047,15.972551
511.6191,1822.5485,12.111856,11.145266,53.550846,26.71731,1.4431056,0.0040035583,0.07747438,-0.4027312,2014.8467,3.2387323,18.254683,15.175382
11907.818,432.17755,9.034004,7.669772,82.398735,14.190424,2.8732555,0.004494244,0.39172488,1.9287158,2015.8268,7.056462,14.685135,8.076572
2245.0396,1357.4663,11.602247,11.094864,62.278008,24.134117,2.176094,-0.008040475,0.13460088,0.14961182,2014.9692,4.4283495,17.599451,15.396447
1688.0884,703.18616,6.0181713,3.485651,77.94723,12.714094,1.8531324,0.048389982,0.16452089,1.0628178,2015.0138,2.7859712,15.555329,6.3270307
7553.647,997.7879,9.642608,8.371315,74.08975,16.733877,2.2421653,0.011038052,0.1454173,0.5773136,2015.4928,4.6365523,15.603151,10.74323
13781.806,954.25214,13.744554,13.287041,78.18454,16.733505,2.9126942,-0.010058811,0.171583,1.8738731,2015.825,9.485927,20.162523,12.55848
9047.956,497.6532,9.785026,7.912732,81.19949,16.357988,5.9039044,0.5336673,0.20996426,2.2381492,2015.7097,3.9056485,13.975099,13.321791
-111.020035,1654.6082,12.440968,12.19186,59.07644,24.479069,2.0201068,-0.012241444,0.14656653,-0.13095166,2014.7346,4.09209,13.123855,16.434475
3982.3804,259.4192,13.191981,11.496349,88.3214,13.378665,6.215951,-0.0026601723,0.4552234,0.9272951,2014.9348,6.675492,18.037045,4.5349593
10586.468,1054.4866,14.528474,14.395435,69.124115,14.07843,2.092641,0.008129813,0.17205222,0.57633483,2015.7643,5.950351,19.614748,9.933112
4898.9297,2109.7798,17.659739,17.557585,57.24055,21.473246,2.03943,-0.013601573,0.21159045,0.9965461,2015.0779,6.766126,16.848795,15.221821
14159.575,1353.6162,17.335865,16.66609,67.98593,12.799925,1.991543,-0.032534093,0.22409049,1.2604598,2016.0682,7.9377193,14.363612,10.026782
12356.462,1378.6067,7.93422,5.7851863,72.7578,19.827507,2.57106,0.12271582,0.19590183,2.2056723,2016.1346,3.0079699,15.978101,15.62353
10788.634,2053.2937,13.716998,12.801005,69.697556,21.16571,2.4768348,-0.004182739,0.15370063,2.0830972,2015.4907,9.817672,14.954249,15.42848
4796.786,571.13873,14.200505,13.09095,78.13556,12.520332,3.101886,-0.024798835,0.26973367,0.8090793,2015.0541,6.5193753,17.571344,6.6900444
6313.041,1985.3707,19.53286,19.057602,50.6358,15.704425,1.3820496,0.0035844387,0.21048513,0.58272326,2015.2562,5.9491177,24.7351,16.244226
4515.9243,595.0362,13.98751,13.160668,73.60234,15.97088,3.5277283,-0.015883038,0.2927543,0.64997107,2015.0775,5.800011,20.82291,9.527996
